deceptive,hotel,polarity,source,text,length,clean_review
deceptive,omni,negative,MTurk,"First off, don't get a room on a lower floor, the garbage pick up makes a ton of noise and wakes you up at 6 am. Then don't bother going down for breakfast at that time either, because the restaurant isn't open that early. When it finally opened, the breakfast arrived cold and late. Nothing like congealed eggs to start your day. The fitness center had no towels and no cups for water. It was also too hot and too many people had sweated too much in it. After my congealed breakfast, it really was not pleasant. My entire three day visit was like that. I tried room service that night, but again, service was very slow and the food not warm when it arrived. My high speed internet was not so high speed when it would connect me at all. The furniture was run down and worn. Pool towels were not always available. Generally, for the price I paid, I would expect better service and a better maintained premises.
",910,first dont get room lower floor garbage pick make ton noise wake dont bother going breakfast time either restaurant isnt open early finally opened breakfast arrived cold late nothing like congealed egg start day fitness center towel cup water also hot many people sweated much congealed breakfast really pleasant entire three day visit like tried room service night service slow food warm arrived high speed internet high speed would connect furniture run worn pool towel always available generally price paid would expect better service better maintained premise
deceptive,hyatt,negative,MTurk,"We decided to spend a little extra to stay at this hotel while visiting our son in Chicago. Won't make that mistake again. The rooms are smaller than they appear on the web (creative photography) and the place is dirty.We've stayed at Best Westerns that are cleaner! The air conditioner is super loud ... and the walls are paper thin. The people in the next room must have been having a party and despite three calls to the front desk between 1 and 3 a.m., Security failed to stop the ruckus. Also thought the front desk staff was rude. Usually in Hyatts, Hiltons, etc., the staff is polite and tries to be accommodating. These people weren't particularly personable ... we seemed to be an interruption of their work rather than the reason for it. The only positive about the hotel was the location -- but that doesn't make up for the negative experience. Save some money and stay somewhere else!
",897,decided spend little extra stay hotel visiting son chicago wont make mistake room smaller appear web creative photography place dirtyweve stayed best western cleaner air conditioner super loud wall paper thin people next room must party despite three call front desk security failed stop ruckus also thought front desk staff rude usually hyatts hiltons etc staff polite try accommodating people werent particularly personable seemed interruption work rather reason positive hotel location doesnt make negative experience save money stay somewhere else
deceptive,hyatt,negative,MTurk,"During my recent stay at the Hyatt Regency Chicago, I was severely disappointed in the quality of the facility and its staff. To start off, the rooms did not provide an adequate sound barrier between rooms. Hoping to spend a quiet evening after a long day of business meetings, I had hoped to spend a quiet night in. My neighbors, however, watching what I can only imagine was a Real House Wives of New Jersey marathon on full volume, destroyed my chance for peaceful ambiance. When I asked the concierge to address the issue, he seemed more concerned about his texting than doing his job. As I visited the gym, I found their 'state-of-the-art' StayFitTM gym consisted in nothing more than a couple of treadmills, weights and yoga mats. The water in the cooler was quite warm, and the workout towels were stained and tattered. Finally, all the hypo-allergenic features touted on their website were rendered null by the presence of dust balls under the beds.
",958,recent stay hyatt regency chicago severely disappointed quality facility staff start room provide adequate sound barrier room hoping spend quiet evening long day business meeting hoped spend quiet night neighbor however watching imagine real house wife new jersey marathon full volume destroyed chance peaceful ambiance asked concierge address issue seemed concerned texting job visited gym found stateoftheart stayfittm gym consisted nothing couple treadmill weight yoga mat water cooler quite warm workout towel stained tattered finally hypoallergenic feature touted website rendered null presence dust ball bed
deceptive,fairmont,negative,MTurk,"Whenever I decided to stay at Fairmont Chicago Millennium Park, the only thing that I had on my mind was the idea of taking that time to relax and enjoy some time with my husband. However, the hotel choice wasn't the best. Right in the front desk when we arrived there we had problems with our reservation. The room that we had reserved was occupied and so we had to switch to some other room, which was much smaller than the original one. The hotel did give us a discount, but if I'd paid for the large room was because I wanted the it. A hotel with this name shouldn't put its guests in these kind of situation. I wont be reserving room there again.
",652,whenever decided stay fairmont chicago millennium park thing mind idea taking time relax enjoy time husband however hotel choice wasnt best right front desk arrived problem reservation room reserved occupied switch room much smaller original one hotel give u discount id paid large room wanted hotel name shouldnt put guest kind situation wont reserving room
deceptive,conrad,negative,MTurk,"What a disappointment this hotel was. First, the checkin desk was understaffed and we had to wait forever to get through the line to check in. When we finally got up to our room, we opened the door and found someone else was already in it! Yes, the front desk clerk actually checked us into an occupied room and basically gave us a key to someone else's room. We went back to the clerk who checked us in (skipping the still present line, which got us annoyed stares from the other people waiting) and told him the problem. However, he was already helping another guest checkin and made us wait until he was done with that person before helping us. He did apologize for the mix up and then went into the back room to find out what to do. This took a *very* long time. It was a good 10-15 minutes until he came back. He said there were no more rooms available of the type we had booked and the only ones they had left were on a lower floor with no view. The hotel offered us a discount off the regular price for these, but when we got to this new room, we found out why these rooms hadn't been taken. The room was overlooking the loading dock at the back of the hotel. We briefly considered just leaving and going to another hotel, but it was late already so we just decided to make do. That was, of course, until the garbage truck came around 6am and made all sorts of noise picking up the dumpsters and dropping them back down. Then somewhere around 7:30am the delivery trucks started showing up making that beep-beep backup sound and all sorts of other noise. So much for a good night's sleep. I suppose I should say the room itself looked nice, but with all the noise from the loading dock, who cares. We gave up and checked out that morning to find another hotel. Definitely not going back here ever again.
",1810,disappointment hotel first checkin desk understaffed wait forever get line check finally got room opened door found someone else already yes front desk clerk actually checked u occupied room basically gave u key someone elses room went back clerk checked u skipping still present line got u annoyed stare people waiting told problem however already helping another guest checkin made u wait done person helping u apologize mix went back room find took long time good minute came back said room available type booked one left lower floor view hotel offered u discount regular price got new room found room hadnt taken room overlooking loading dock back hotel briefly considered leaving going another hotel late already decided make course garbage truck came around made sort noise picking dumpster dropping back somewhere around delivery truck started showing making beepbeep backup sound sort noise much good night sleep suppose say room looked nice noise loading dock care gave checked morning find another hotel definitely going back ever
deceptive,fairmont,negative,MTurk,"The Fairmont Chicago Millennium Park has to be one of the most overpriced hotels I have stayed at in a while. At almost $500 a night, one would expect. Traveling with my wife, I expected to pay the cost of the room, already being outrageous, but then I was hit with another $20 charge for her to stay. Even with a King bed, they only figure in one person to their cost. The beds were average and although there was much to do, everything cost an arm or a leg. It was unbelievable how much they charge for everything and to see people paying it like it was normal blew me away. All in all for the amount of money that I was paying on a per night basis, if I was in Chicago for any longer than that one night, I definitely would have stayed somewhere else. I guess you live and you learn, its just a shame that I had to learn with such a high bill for very average accommodations.
",879,fairmont chicago millennium park one overpriced hotel stayed almost night one would expect traveling wife expected pay cost room already outrageous hit another charge stay even king bed figure one person cost bed average although much everything cost arm leg unbelievable much charge everything see people paying like normal blew away amount money paying per night basis chicago longer one night definitely would stayed somewhere else guess live learn shame learn high bill average accommodation
deceptive,hyatt,negative,MTurk,"I recently stayed at the Hyatt Regency in Chicago, IL, and boy was I surprised. The hotel looks nice from the outside but the smell from the river is noxious. In fact, the smell was so bad one night that it almost made it difficult to sleep or even think of eating. As if this were not enough, the bathroom of my room looked like it hadn't been cleaned in a month and their were stains on the 'fresh' towels. Towards the end of my stay I saw a mouse on the ground floor and could only imagine what other critters may be lurking in the walls.
",542,recently stayed hyatt regency chicago il boy surprised hotel look nice outside smell river noxious fact smell bad one night almost made difficult sleep even think eating enough bathroom room looked like hadnt cleaned month stain fresh towel towards end stay saw mouse ground floor could imagine critter may lurking wall
deceptive,omni,negative,MTurk,"When my boyfriend and I checked into our room at the Omni Chicago, we were irritated to see that the bed looked rumpled, as if kids had been jumping on it. That was just the first of our 'issues'. The glasses in the bathroom had lipstick smears on them, and I saw a (dead-thank goodness!) roach behind the toilet. We were given the hotel night stay by a friend, so we decided to just deal with it. We ordered some munchies from the kitchen, and the chips were stale, and the dip smelled sour. After coming back from the convenience store with beer and some fresh munchies, we were able to enjoy our stay--but I would not recommend this place to anyone!
",653,boyfriend checked room omni chicago irritated see bed looked rumpled kid jumping first issue glass bathroom lipstick smear saw deadthank goodness roach behind toilet given hotel night stay friend decided deal ordered munchies kitchen chip stale dip smelled sour coming back convenience store beer fresh munchies able enjoy staybut would recommend place anyone
deceptive,fairmont,negative,MTurk,"My stay at the Fairmont Chicago Millennium Hotel was a short one; although, it was intended to be for five days, it only last two. When me and my husband arrived we were met by a valet who knicked our Mercedez. The clerk/concierge was on his phone for nearly 5 FULL minutes before he noticed that we were standing in front of him. When we checked in, we lugged all of our luggage upstairs to our room to find that someone was already in it. We then returned to Lobby, and to our dismay, the hotel had Double Booked the room! After another 30 minutes of haggling and whatnot we were able to be moved to a 'better' room. The bed was unbearable, the shower looked like it hadnt been cleaned properly and the room smelled of cigarrettes (although it was supposedly a non-smoking room). Too tired and jet lagged to complain we went to sleep. However, it was hard for us to do so because voices could be heard all thoughout the night due to the paper thin walls of the room. I needed an Ambien to go to sleep. I woke up with backaches, the continental breakfast had me in the bathroom most of the day, and the maids conveniently forgot to clean our room. Me and my husband had had enough and decided to go to the Hyatt.
",1214,stay fairmont chicago millennium hotel short one although intended five day last two husband arrived met valet knicked mercedez clerkconcierge phone nearly full minute noticed standing front checked lugged luggage upstairs room find someone already returned lobby dismay hotel double booked room another minute haggling whatnot able moved better room bed unbearable shower looked like hadnt cleaned properly room smelled cigarrettes although supposedly nonsmoking room tired jet lagged complain went sleep however hard u voice could heard thoughout night due paper thin wall room needed ambien go sleep woke backache continental breakfast bathroom day maid conveniently forgot clean room husband enough decided go hyatt
deceptive,omni,negative,MTurk,"I had such a horrible experience when I stayed at Omni Chicago Hotel last Saturday night. First of all, the plasma TV in my room was broken and the staff said they had no other rooms available, and they weren't particularly apologetic about it, either. Secondly, it was supposedly a non-smoking hotel, but as an ex-smoker, I can tell that people had smoked in the room recently. Additionally, the indoor swimming pool was closed due to high chlorine levels, which was really disappointing, because I was looking forward to using the pool. Finally, check-out was supposed to be at noon. At 11:15 am, the maid was knocking at the door. She asked if I would be out soon, and I thought was very quite intrusive. I will never, ever stay at that place again.
",753,horrible experience stayed omni chicago hotel last saturday night first plasma tv room broken staff said room available werent particularly apologetic either secondly supposedly nonsmoking hotel exsmoker tell people smoked room recently additionally indoor swimming pool closed due high chlorine level really disappointing looking forward using pool finally checkout supposed noon maid knocking door asked would soon thought quite intrusive never ever stay place
deceptive,hyatt,negative,MTurk,"The Hyatt Regency Hotel in Chicago was the worst hotel I ever went to! I booked a non-smoking room online, and they went ahead and gave me a room that smoking was allowed. After going in my room, I smelled heavy smoke smell. It was really bad. I called the front desk about the issue, and they said they had nothing like that on record and refused to exchange rooms for me! There was also blood stains on my bed sheets. The carpet was also dirty. I would never book at that Hyatt again!
",487,hyatt regency hotel chicago worst hotel ever went booked nonsmoking room online went ahead gave room smoking allowed going room smelled heavy smoke smell really bad called front desk issue said nothing like record refused exchange room also blood stain bed sheet carpet also dirty would never book hyatt
deceptive,fairmont,negative,MTurk,"The Fairmont Chicago Millennium Park Hotel was supposed to be our romantic get away and it turned into a nightmare! When we got there our room wasn't done! We were not offered anything to do, drink or eat in the meantime and we had to wait well over the 20 minutes that they said it would be finished. The clerk at the front desk twas texting on her cell phone! How rude! We were totally on time and the manager said that they would take care of the issue and upgrade our room but it was not done. And after waiting that long for the room, can you believe it? There was a dirty towel in the bathroom. The television didn't work, we had to wait on a repair guy to fix it. Plus, the hotel failed to mention there was a convention that was going on and the spa was under repair. I'm so mad I'm writing the owners and letting them know! This really made me mad. We haven't taken a vacation in years and I was expecting the Fairmont to be luxurious and cater to our needs. Even the concierge snickered at my boots, so what, I like to wear Doc Martens! It makes me mad even thinking about the Fairmont. At least my time in Chicago was enjoyable even though our hotel was more than lame.
",1181,fairmont chicago millennium park hotel supposed romantic get away turned nightmare got room wasnt done offered anything drink eat meantime wait well minute said would finished clerk front desk twas texting cell phone rude totally time manager said would take care issue upgrade room done waiting long room believe dirty towel bathroom television didnt work wait repair guy fix plus hotel failed mention convention going spa repair im mad im writing owner letting know really made mad havent taken vacation year expecting fairmont luxurious cater need even concierge snickered boot like wear doc marten make mad even thinking fairmont least time chicago enjoyable even though hotel lame
deceptive,knickerbocker,negative,MTurk,"When we stayed at the Millennium Knickerbocker Hotel in Chicago, we had one of the worst visits i have ever experienced. Our room was not ready right away so we had to wait about an hour in the lobby. And finally when we made it to our room we found a moldy shower and a dirty floor. The room service took about an hours and a half to come to the room and she we went to the pool that day, it was so crowded there was no room to sit on the side. Our experience was definitely not a pleasant one. To make matters even worse, we were billed twice for our room which my husband luckily caught before we left. I am never coming back to Millennium Knickerbocker Hotel.
",664,stayed millennium knickerbocker hotel chicago one worst visit ever experienced room ready right away wait hour lobby finally made room found moldy shower dirty floor room service took hour half come room went pool day crowded room sit side experience definitely pleasant one make matter even worse billed twice room husband luckily caught left never coming back millennium knickerbocker hotel
deceptive,sheraton,negative,MTurk,"For the price, you would think this would be a top quality hotel, but it was nowhere close. Service at check-in was slow and unfriendly. The room was even worse. It was small, dirty and smelled like stale cigarette smoke even though I had requested a non-smoking room. The cover on the bed was stained, there was hair all over the bathroom floor, and the curtain rod was almost falling off the wall. Everything looked tired and in desperate need of a remodel. I also didn't appreciate having to pay for wifi, when other premium hotels offer it for free. Overall, this was one of the worst hotels I have stayed at in a long time, and considering the price, it was terrible.
",673,price would think would top quality hotel nowhere close service checkin slow unfriendly room even worse small dirty smelled like stale cigarette smoke even though requested nonsmoking room cover bed stained hair bathroom floor curtain rod almost falling wall everything looked tired desperate need remodel also didnt appreciate pay wifi premium hotel offer free overall one worst hotel stayed long time considering price terrible
deceptive,swissotel,negative,MTurk,"I recently stayed at the Swissotel Chicago with my husband and two children. While the room was comfortable, I did not think that it was the best choice of hotel for those with children. The main reason for this was the dining. While the in house restaurants had children's options, there were not any other dining options that were a bit more informal. Anyone with children knows that you don't want to take them to a sit down restaurant at certain times. This was especially true since we were traveling. We arrived at the hotel with tired children in hand and wanted to eat a quick meal and then put them to bed. However, our only real options on location were these fancy restaurants. This was certainly not the most family friendly of options for a hotel with a kid friendly package.
",789,recently stayed swissotel chicago husband two child room comfortable think best choice hotel child main reason dining house restaurant childrens option dining option bit informal anyone child know dont want take sit restaurant certain time especially true since traveling arrived hotel tired child hand wanted eat quick meal put bed however real option location fancy restaurant certainly family friendly option hotel kid friendly package
deceptive,knickerbocker,negative,MTurk,"Although the Millennium Knickerbocker Hotel Chicago claims to be an affordable upscale hotel in the heart of Chicago, it is somewhat expensive, starting at $200 per night. There are very few special discount rates available for the budget conscious traveler. The rooms are modern looking and a little less cozy than one might prefer. The carpeting in the rooms is a little outdated and somewhat dirty in a few areas. The views from the rooms are not as great as they could be. The hotel seems to be understaffed and the heating unit in the room is hard to adjust to the right temperature. Although the hotel is located on Chicago's famous Michigan Avenue, it is a $40 taxi ride from O'Hare airport and a $36 taxi ride from Midway airport, both rather pricey options. If you chose to drive there, the valet parking charge is a hefty $53. Again, not very budget friendly. All in all, even though the Millennium Knickerbocker Hotel Chicago is close to some of the major Chicago attractions, it is only an average hotel on many levels.
",1032,although millennium knickerbocker hotel chicago claim affordable upscale hotel heart chicago somewhat expensive starting per night special discount rate available budget conscious traveler room modern looking little less cozy one might prefer carpeting room little outdated somewhat dirty area view room great could hotel seems understaffed heating unit room hard adjust right temperature although hotel located chicago famous michigan avenue taxi ride ohare airport taxi ride midway airport rather pricey option chose drive valet parking charge hefty budget friendly even though millennium knickerbocker hotel chicago close major chicago attraction average hotel many level
deceptive,homewood,negative,MTurk,"After considering several hotels in the area, my family and I finally decided, unfortunately, on Homewood Suites, for our long weekend vacation. Overall, the experience left much to be desired. The breakfast buffet consisted of cold scrambled eggs and greasy pastries. The linens on one of our beds seemed dirty, and when I told the hotel staff and asked them to be replaced, the woman rolled her eyes and had a very unprofessional attitude. I would not come back here ever.
",475,considering several hotel area family finally decided unfortunately homewood suite long weekend vacation overall experience left much desired breakfast buffet consisted cold scrambled egg greasy pastry linen one bed seemed dirty told hotel staff asked replaced woman rolled eye unprofessional attitude would come back ever
deceptive,sheraton,negative,MTurk,"The Sheraton Chicago Hotel and Towers is not the hotel for persons wishing to have a relaxing getaway. Upon entering this hotel you have the impressions that it is a warm and inviting place. One encounter with the staff will change this point of view immediately. the person who assisted us was not very knowledgeable with his duties and did not provide the overall attention required or expected. Everything about this hotel exudes class and sophistication. Training for the staff should be conducted immediately in order to match classy look of the hotel with their interactions with the customers. I am truly diappointed with the fact that my stay at this hotel was as substandarded as it was. I was so looking forward to a wonderful stay at your establishment. I hope that the issues mentioned earlier are resolved. However, I do not plan to return to this hotel again.
",874,sheraton chicago hotel tower hotel person wishing relaxing getaway upon entering hotel impression warm inviting place one encounter staff change point view immediately person assisted u knowledgeable duty provide overall attention required expected everything hotel exudes class sophistication training staff conducted immediately order match classy look hotel interaction customer truly diappointed fact stay hotel substandarded looking forward wonderful stay establishment hope issue mentioned earlier resolved however plan return hotel
deceptive,homewood,negative,MTurk,"This place was absolutely foul. From the minute I walked in, I knew making a reservation here was a mistake. The person at the counter would barely make eye contact with me and acted like I was asking a huge favor of them in order to check in. The room we requested (a room with double beds) was not available. They told me that when I made the reservation, requesting double beds was a 'request' and not a 'guarantee.' What's the point of making a reservation, then? When we got to the room, the room was totally gross. The decor was dated, the carpet was torn in spots and the whole place smelled musty and almost moldy. The bathroom had spots and stains all over it. I hesitate to think of the true cleanliness of the sheets. The 'complimentary' fitness area was a joke. One broken treadmill and a couple of mismatched dumbbells. Thanks but no thanks. We will definitely not return.
",886,place absolutely foul minute walked knew making reservation mistake person counter would barely make eye contact acted like asking huge favor order check room requested room double bed available told made reservation requesting double bed request guarantee whats point making reservation got room room totally gross decor dated carpet torn spot whole place smelled musty almost moldy bathroom spot stain hesitate think true cleanliness sheet complimentary fitness area joke one broken treadmill couple mismatched dumbbell thanks thanks definitely return
deceptive,swissotel,negative,MTurk,"I booked a room at Swissotel Chicago because I thought the price was reasonable, and at the base price it was; however, it ended up costing more than I had planned for, as you have to pay for parking and other amenities. The service was not very good, considering they market themselves as a luxury hotel. There was no one there to help us bring in our bags when we had a difficult time doing so, and the staff were cold. All in all, I would say it was an average experience... not luxurious like they claim it to be.
",518,booked room swissotel chicago thought price reasonable base price however ended costing planned pay parking amenity service good considering market luxury hotel one help u bring bag difficult time staff cold would say average experience luxurious like claim
deceptive,swissotel,negative,MTurk,"We planned a fun time for our kids this summer by booking a kids suite at the Swissotel Chicago. Our fun time was not exactly that. Upon arriving for our weekend getaway, we find that the reservations we made online and the confirmation we held in our hand for a kids suite, did not mean a thing. Apparently, there were none of the kids suites available. The kids suite is supposed to have things to keep the kids happy when they are in the room: coloring, video games, etc. No one at the front desk could explain to us why there were no kids suites available. Whatever. So, we took a regular suite with the promise that we would be moved as soon as one became available. Guess what? We spent the whole weekend in the same room. Yes, the staff apologized, but no one seemed overly concerned that our children were dissapointed and no compensation or extras were offered to make us less cranky about it. Other than that and the fact the none of the hotel staff was very friendly, the rooms were clean. We did not spend a lot of time in the hotel, but I will not be booking a room here again. The staff did not impress me at all and we did not feel like we were treated well at all.
",1181,planned fun time kid summer booking kid suite swissotel chicago fun time exactly upon arriving weekend getaway find reservation made online confirmation held hand kid suite mean thing apparently none kid suite available kid suite supposed thing keep kid happy room coloring video game etc one front desk could explain u kid suite available whatever took regular suite promise would moved soon one became available guess spent whole weekend room yes staff apologized one seemed overly concerned child dissapointed compensation extra offered make u less cranky fact none hotel staff friendly room clean spend lot time hotel booking room staff impress feel like treated well
deceptive,knickerbocker,negative,MTurk,"When I arrived at the Millennium Knickerbocker Hotel Chicago I was shocked at the poor and dangerous neighborhood it was situated in. This was not the Chicago I was hoping for.In addition to that, it looked nothing like it did in the pictures on their website. The paint was faded and chipped, there was a foul odor in the lobby and there was no staff to speak of. After we waited for 15 minutes at the front desk, someone finally came and said that they did not have a reservation under our name. After a long trip, I'm sure you know how aggravating that was. Finally I got a manager that knew how to work the computer properly and he brought up our reservation. Once we got to our room, it was very small, smelled like smoke and the carpet was severely stained with either wine or blood. Also, as we were walking to the room in the hallway, a cockroach walked right across our path like he owned the place. To top it off it seemed everyone staying at the hotel was a gangster or a gambler and his lady for the night. All we heard was lots of frighteningly loud love making and arguments ensuing that even a television could not mask. It was a nightmare. Oh yeah, and the shower did have any hot water. We complained to the desk and they said that it was not there fault and that it would be fixed my next week. When we asked for a discount they said that there were no refunds and that we could leave whenever we wanted.
",1423,arrived millennium knickerbocker hotel chicago shocked poor dangerous neighborhood situated chicago hoping forin addition looked nothing like picture website paint faded chipped foul odor lobby staff speak waited minute front desk someone finally came said reservation name long trip im sure know aggravating finally got manager knew work computer properly brought reservation got room small smelled like smoke carpet severely stained either wine blood also walking room hallway cockroach walked right across path like owned place top seemed everyone staying hotel gangster gambler lady night heard lot frighteningly loud love making argument ensuing even television could mask nightmare oh yeah shower hot water complained desk said fault would fixed next week asked discount said refund could leave whenever wanted
deceptive,homewood,negative,MTurk,"DO NOT STAY AT THIS HOTEL!!!! I would have certainly expected more from the Hilton, especially due to the price I paid for my room and the way the hotel is portrayed. Upon arriving at the hotel I found only one receptionist working and she was too busy texting on her mobile phone to check me in! I had to wait 15 mins before checking in and she made me feel like I was inconveniencing her! When I finally got into my room I was appalled. I had a non smoking reservation and the room stank of smoke and there were several visible cigarette burns in the comforter and the carpet. I called down to reception and to confirm that I was in a non smoking room, which I was advised that I was. I had to argue with the receptionist over the room for 10 mins before she agreed to switch my room for another one. One I entered my new room, I found that once again it stank of smoke, but after being too exhausted from my flight I decided that I would sort it out with reception in the morning. BAD IDEA! I curled up and went to sleep and awoke to the go to the bathroom around 2am where I noticed my legs were COVERED in red welts! I immediately rushed back into the bedroom and through back the covers to find my bed teaming with bed bugs. I packed my stuff and checked out that night, however a refund was refused. I have since contacted the head office and I am awaiting a response. DO NOT STAY HERE!!!
",1396,stay hotel would certainly expected hilton especially due price paid room way hotel portrayed upon arriving hotel found one receptionist working busy texting mobile phone check wait min checking made feel like inconveniencing finally got room appalled non smoking reservation room stank smoke several visible cigarette burn comforter carpet called reception confirm non smoking room advised argue receptionist room min agreed switch room another one one entered new room found stank smoke exhausted flight decided would sort reception morning bad idea curled went sleep awoke go bathroom around noticed leg covered red welt immediately rushed back bedroom back cover find bed teaming bed bug packed stuff checked night however refund refused since contacted head office awaiting response stay
deceptive,swissotel,negative,MTurk,"I stayed at Swissotel Chicago for 1 night while on vacation with my girlfriend. Our plan was to stay 3 nights there originally but its beauty could not make up for the poor service we received from the front desk associate. We walked in and despite being the only guests waiting to check in, we still stood waiting for 10 minutes while the person at the desk chatted on the phone with someone who was clearly not related to the hotel. Once me leaning against the counter finally got her attention, she got off the phone and acted like I was the one at fault. Needless to say I will not be staying here again.
",609,stayed swissotel chicago night vacation girlfriend plan stay night originally beauty could make poor service received front desk associate walked despite guest waiting check still stood waiting minute person desk chatted phone someone clearly related hotel leaning counter finally got attention got phone acted like one fault needless say staying
deceptive,swissotel,negative,MTurk,"I was very disappointed with this hotel. I have stayed in other Swissotels and enjoyed them very much, but the service can only be described as aloof. There was no warmth during the prolonged checkin procedure, and the woman repeatedly asked me to provide information I had given her minutes ago. Precise, indeed. Room service took forever to pick up (good sign in a way=busy because they are good), but the food arrived very late and very cold. The man tried to replace it, but than took another hour, and I was never given a price reduction, free dessert, or anything to apologize. As for cleanliness, they must be next to godly, as they knocked on my door at 0800, despite the fact I had a doorknocker requesting no service (I'm a late sleeper.) Very disappointed with my stay. This hotel clearly did not help build the chain's reputation.
",843,disappointed hotel stayed swissotels enjoyed much service described aloof warmth prolonged checkin procedure woman repeatedly asked provide information given minute ago precise indeed room service took forever pick good sign waybusy good food arrived late cold man tried replace took another hour never given price reduction free dessert anything apologize cleanliness must next godly knocked door despite fact doorknocker requesting service im late sleeper disappointed stay hotel clearly help build chain reputation
deceptive,swissotel,negative,MTurk,"Swissotel Chicago: Don't let the shiny bright lights of the windy city fool you. This hotel does not provide the luxurious experience or stay as you might expect. Firstly, the provided appliances and room gadgets are of relatively low quality. For example, the window curtain for a small bedroom window nearly broke off it's support after trying to open them for a city view. The bedroom bed (King-sized) makes rattling noises on every turn of the body you make. Of coarse, this isn't too bad once you fall asleep, until then, it sucks! In regards to room services, the hotel workers are not all that friendly. They talk to you in a stubborn way, as if they just want to get it done and over with, just to get their pay-check. Yes they do all basic room service orders, but it is not all too friendly. Overall, this hotel has it's much noticeable flaws on top of the positives this hotel has (which is a bare minimum). With that being said, I would not recommend this hotel for anyone around the downtown Chicago area in need for at least average hotel services. However, if sub-par service and quality is okay for you, then this hotel could be suitable, however, considering it's prices, you are better off looking elsewhere for hotel rooms.
",1243,swissotel chicago dont let shiny bright light windy city fool hotel provide luxurious experience stay might expect firstly provided appliance room gadget relatively low quality example window curtain small bedroom window nearly broke support trying open city view bedroom bed kingsized make rattling noise every turn body make coarse isnt bad fall asleep suck regard room service hotel worker friendly talk stubborn way want get done get paycheck yes basic room service order friendly overall hotel much noticeable flaw top positive hotel bare minimum said would recommend hotel anyone around downtown chicago area need least average hotel service however subpar service quality okay hotel could suitable however considering price better looking elsewhere hotel room
deceptive,homewood,negative,MTurk,"My husband and I were sorely disappointed in this hotel. We had requested a non smoking room, and right off we were hit with the stinch of stale cigarettes when we opened the door. The front desk was not responsive to our needs at all, but we did finally get moved to a new room. The water pressure in the shower was hardly enough to get the shampoo out of our hair and the beds were lumpy. I was very disappointed in the workout room, it was very small so I decided to swim laps instead, but when I got to the pool it didn't look like it had been maintained all week. Needless to say we won't make the mistake of staying with Homewood Suites again.
",650,husband sorely disappointed hotel requested non smoking room right hit stinch stale cigarette opened door front desk responsive need finally get moved new room water pressure shower hardly enough get shampoo hair bed lumpy disappointed workout room small decided swim lap instead got pool didnt look like maintained week needless say wont make mistake staying homewood suite
deceptive,knickerbocker,negative,MTurk,"After a one night stay at the Millennium Knickerbocker Hotel Chicago I must say that while I loved Chicago I will never go back to this hotel. The problems started in the parking lot, yup before I even got in. There was very little parking available and the area was filled with garbage, broken glass and kids hanging out looking for trouble. Upon first entrance the hotel seemed nice but all that changed as we got into the elevator to go up to the room. The elevator made all kinds of noise and the door slammed shut on my arm as I was trying to get the bags out. The hall smelled of smoke and the carpets were warn and dirty looking. When in the room we found that one of the curtains would not pull closed, the heater whistled and when I called the front desk to ask for assistance and fresh pillows I was hung up on. This was only the beginning of our terrible stay. Guests where in the hall and banging on walls all night long. The maids started running vacuums before 8 am and seemed to feel that the best way to do it was by hitting the vacuum on the wall with each pass. We could not check out soon enough! We called around and found another hotel to stay in for the remainder of our trip.
",1199,one night stay millennium knickerbocker hotel chicago must say loved chicago never go back hotel problem started parking lot yup even got little parking available area filled garbage broken glass kid hanging looking trouble upon first entrance hotel seemed nice changed got elevator go room elevator made kind noise door slammed shut arm trying get bag hall smelled smoke carpet warn dirty looking room found one curtain would pull closed heater whistled called front desk ask assistance fresh pillow hung beginning terrible stay guest hall banging wall night long maid started running vacuum seemed feel best way hitting vacuum wall pas could check soon enough called around found another hotel stay remainder trip
deceptive,knickerbocker,negative,MTurk,"While the hotel certainly seems to look beautiful, the hotel is actually far from it. Even booking a room online was rather difficult, and i wasn't able to reach a representative upon calling any of the contact numbers. In general coming here is a bad decision despite how it looks, its a mistake i wont make again and you shouldn't either.
",341,hotel certainly seems look beautiful hotel actually far even booking room online rather difficult wasnt able reach representative upon calling contact number general coming bad decision despite look mistake wont make shouldnt either
